id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
123,LINK,10,33,4,3.0000066666666667,M.USER.APP.4,2462.000042114286,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
124,LINK,7,23,5,10.0000012,M.USER.APP.5,2464.0000074476193,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
123,LINK,33,101,4,9.000002222222221,M.USER.APP.4,2465.0000487809525,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
122,LINK,2,9,3,1.00002,M.USER.APP.3,2467.000007669841,20,3,"[4, 1, 0, 2, 9, 28]",0.0
122,LINK,9,28,3,1.00002,M.USER.APP.3,2468.000027669841,20,3,"[4, 1, 0, 2, 9, 28]",0.0
122,LINK,28,9,3,1.00002,3_(0-2),2469.300047669841,20,3,"[28, 9]",0.0
125,LINK,5,17,6,1.000022,M.USER.APP.6,2471.0000201555554,22,2,"[7, 2, 0, 1, 5, 17]",0.0
124,LINK,23,72,5,3.000004,M.USER.APP.5,2474.0000086476193,12,1,"[6, 1, 0, 2, 7, 23, 72]",0.0
129,LINK,1,0,0,5.000004,M.USER.APP.0,2562,20,0,"[1, 0, 2, 9, 28]",0.0
130,LINK,2,0,1,9.000002222222221,M.USER.APP.1,2562,20,1,"[2, 0, 3, 10, 32]",0.0
129,LINK,0,2,0,9.000002222222221,M.USER.APP.0,2567.000004,20,1,"[1, 0, 2, 9, 28]",0.0
130,LINK,0,3,1,1.00002,M.USER.APP.1,2571.000002222222,20,1,"[2, 0, 3, 10, 32]",0.0
130,LINK,3,10,1,2.00001,M.USER.APP.1,2572.000022222222,20,1,"[2, 0, 3, 10, 32]",0.0
130,LINK,10,32,1,6.000003333333333,M.USER.APP.1,2574.000032222222,20,1,"[2, 0, 3, 10, 32]",0.0
129,LINK,2,9,0,1.00002,M.USER.APP.0,2576.000006222222,20,1,"[1, 0, 2, 9, 28]",0.0
129,LINK,9,28,0,1.00002,M.USER.APP.0,2577.000026222222,20,1,"[1, 0, 2, 9, 28]",0.0
129,LINK,28,9,0,1.00003,0_(0-3),2578.6000462222223,30,1,"[28, 9]",0.0
131,LINK,3,12,2,3.00001,M.USER.APP.2,3014,30,0,"[3, 12, 38, 117]",0.0
132,LINK,4,1,3,10.000002,M.USER.APP.3,3014,20,1,"[4, 1, 0, 2, 9, 28]",0.0
133,LINK,5,1,4,10.000002,M.USER.APP.4,3014,20,2,"[5, 1, 0, 3, 10, 33, 101]",0.0
134,LINK,6,1,5,7.000001714285714,M.USER.APP.5,3014,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
135,LINK,7,2,6,6.000003666666666,M.USER.APP.6,3014,22,4,"[7, 2, 0, 1, 5, 17]",0.0
136,LINK,8,2,7,8.0000125,M.USER.APP.7,3014,100,5,"[8, 2]",0.0
137,LINK,9,2,8,1.00001,M.USER.APP.8,3014,10,6,"[9, 2, 0, 3, 10, 31]",0.0
138,LINK,10,3,9,2.000011,M.USER.APP.9,3014,22,7,"[10, 3, 11, 34, 103]",0.0
137,LINK,2,0,8,9.00000111111111,M.USER.APP.8,3015.00001,10,7,"[9, 2, 0, 3, 10, 31]",0.0
138,LINK,3,11,9,3.0000073333333335,M.USER.APP.9,3016.000011,22,7,"[10, 3, 11, 34, 103]",0.0
131,LINK,12,38,2,2.000015,M.USER.APP.2,3017.00001,30,7,"[3, 12, 38, 117]",0.0
138,LINK,11,34,9,7.0000031428571425,M.USER.APP.9,3019.0000183333336,22,7,"[10, 3, 11, 34, 103]",0.0
131,LINK,38,117,2,4.0000075,M.USER.APP.2,3019.0000250000003,30,7,"[3, 12, 38, 117]",0.0
135,LINK,2,0,6,9.000002444444444,M.USER.APP.6,3020.0000036666665,22,7,"[7, 2, 0, 1, 5, 17]",4.000007444444691
134,LINK,1,0,5,5.0000024,M.USER.APP.5,3021.0000017142856,12,7,"[6, 1, 0, 2, 7, 23, 72]",0.0
132,LINK,1,0,3,5.000004,M.USER.APP.3,3024.000002,20,4,"[4, 1, 0, 2, 9, 28]",2.0000021142855076
133,LINK,1,0,4,5.000004,M.USER.APP.4,3024.000002,20,5,"[5, 1, 0, 3, 10, 33, 101]",7.0000061142854975
137,LINK,0,3,8,1.00001,M.USER.APP.8,3024.0000111111112,10,5,"[9, 2, 0, 3, 10, 31]",0.0
137,LINK,3,10,8,2.000005,M.USER.APP.8,3025.0000211111114,10,5,"[9, 2, 0, 3, 10, 31]",0.0
